EAN,size,brand,color,category,heelType,shoeType,shoeWidth,heelHeight,returnable,name [el_CY],name [en_GB],updateOnDelta,refinementColor,variantGroupCode,jiniusSkuMatchCode,longDescription [el_CY],shortDescription [en_GB],mainImage.source,mainImage.original_url,shortDescription [el_CY],secondary_image_1.source,secondary_image_1.original_url,secondary_image_2.source,secondary_image_2.original_url,secondary_image_3.source,secondary_image_3.original_url,longDescription [en_GB],fashionMaterial,name,longDescription,shortDescription,mirakl_product_id,group_id1,name [en_GB,group_id2,final_group_id,final_group_id_clip_strict,manual_group_id,manual_group_name
[],44.5,ADIDAS,White,FaMeShSneakers,,,,,true,Duramo speed 2,Duramo speed 2,,white,849d4468-41f1-44e0-9035-9f9503c61ae6,[],,"Light and fast running shoes made in part with recycled materials.<br>
Whether you have a 10k on your calendar or a personal running goal in sight, these adidas running shoes help you train with purpose. They're light and fast with responsive lightstrike cushioning and a TPU outsole that offers traction on the road or track. The engineered mesh upper is breathable and supportive, so you can keep pushing your pace.<br>
<br>
Details<br>
Racing<br>
<br>
Short distance (0 <br>
- 5 km)<br>
Neutral<br>
Regular width men<br>
Regular width<br>
7mm<br>
Heel-toe drop<br>
35mm / 28mm<br>
269g<br>
Size uk 8.5<br>
<br>
Regular fit<br>
Lace closure<br>
Textile and synthetic upper<br>
Synthetic and textile lining<br>
Lightstrike cushioning<br>
All-surface TPU and rubber outsole<br>
Weight: 270 grams (size uk 8.5)<br>
Midsole drop: 6.5 mm (heel 34.9 mm / forefoot 28.4 mm)<br>
Contains at least 20% recycled content<br>
Colour: cloud white / core black / lucid red<br>
Product code: if9393",https://media-prod-eu-1.mirakl.net/SOURCE/1fca9477488d4b1690d2870d20d42098,https://privesports.com.cy/product_catalog/groups/194443/if9393-white.jpg,"Light and fast running shoes made in part with recycled materials.<br>
Whether you have a 10k on your calendar or a personal running goal in sight, these adidas running shoes help you train with purpose. They're light and fast with responsive lightstrike cushioning and a TPU outsole that offers traction on the road or track. The engineered mesh upper is breathable and supportive, so you can keep pushing your pace.<br>
<br>
Details<br>
Racing<br>
<br>
Short distance (0 <br>
- 5 km)<br>
Neutral<br>
Regular width men<br>
Regular width<br>
7mm<br>
Heel-toe drop<br>
35mm / 28mm<br>
269g<br>
Size uk 8.5<br>
<br>
Regular fit<br>
Lace closure<br>
Textile and synthetic upper<br>
Synthetic and textile lining<br>
Lightstrike cushioning<br>
All-surface TPU and rubber outsole<br>
Weight: 270 grams (size uk 8.5)<br>
Midsole drop: 6.5 mm (heel 34.9 mm / forefoot 28.4 mm)<br>
Contains at least 20% recycled content<br>
Colour: cloud white / core black / lucid red<br>
Product code: if9393",https://media-prod-eu-1.mirakl.net/SOURCE/9fe7285f72784597b56e399e93da6df7,https://privesports.com.cy/product_catalog/groups/194443/pics/if9393-white_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d27419d5a2024f3a87c573b3e52696a2,https://privesports.com.cy/product_catalog/groups/194443/pics/if9393-white_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d5061a6a041d4ef79d879e22018c5565,https://privesports.com.cy/product_catalog/groups/194443/pics/if9393-white_3.jpg,,,,,,e0c90047-7cb5-427d-abdf-5707d9d3f2f4,138.0,Duramo speed 2,140,139,139,155.0,Adidas duramo speed 2
[],44,NIKE,Platinum / White,FaMeShSneakers,,,,,true,Court vision lo,Court vision lo,,miscellaneous,0ecab710-b46c-4104-ab42-4c3f6059d0d9,[],,COURT VISION LO,https://media-prod-eu-1.mirakl.net/SOURCE/e26a445edc7b4687812fc9b005d3b36e,https://administrator.athlokinisi.com.cy/product_catalog/groups/2474234/hm9862-002.jpg,COURT VISION LO,https://media-prod-eu-1.mirakl.net/SOURCE/48d638dc76d140e887d2e731d6023d8e,https://administrator.athlokinisi.com.cy/product_catalog/groups/2474234/pics/hm9862-002_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/7e1546df93b94129bef76b743adc4e0d,https://administrator.athlokinisi.com.cy/product_catalog/groups/2474234/pics/hm9862-002_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/4a15552a391b4c5aafef7d4431af7a46,https://administrator.athlokinisi.com.cy/product_catalog/groups/2474234/pics/hm9862-002_3.jpg,,,,,,324dd825-db0b-4763-bab7-9814ea657fc1,139.0,Court vision lo,141,140,140,125.0,Nike court vision low
[],44.5,NIKE,White,FaMeShSneakers,,,,,true,Lebron witness vii,Lebron witness vii,,white,db37b5fc-ff61-42e7-b2ea-db89dfa70e50,[],,"Nike lebron witness 7 unisex basketball shoes<br>
The longer lebron's legendary career continues, the more he needs a plan that won't weigh him down, but will be able to control all of this athlete's insurmountable power. So we've created our lightest lebron yet with the kind of lateral support that can help you take on your opponents in critical moments of the game. Full-length max air cushioning ensures confidence on jumps and landings, while lightweight mesh material combines with retention threads for a stable feel throughout the race.<br>
<br>
<br>
Features<br>
• Mesh upper for maximum breathability<br>
• Regular fit<br>
• Comfort and cushioning<br>
• Full-length max air unit in the low-profile midsole combines with foot-hugging foam to support lateral movements.<br>
• Air unit specially placed in the front to reduce weight and improve high response<br>
• Absorbs shock, and supports the smooth transition from heel to toe<br>
• Reinforced materials<br>
• Dynamic traction<br>
• The rubber outsole has been split and cut partially under the arch so that it bends and flexes more easily, a choice that also helps reduce the overall weight of the shoe. The classic herringbone pattern ensures greater durability and grip.<br>
• Collar lining<br>
• Foam and mesh material on the tongue",https://media-prod-eu-1.mirakl.net/SOURCE/e5854b7f247542008b185797b1f995a0,https://privesports.com.cy/product_catalog/groups/167403/DM1123-100.jpg,"Nike lebron witness 7 unisex basketball shoes<br>
The longer lebron's legendary career continues, the more he needs a plan that won't weigh him down, but will be able to control all of this athlete's insurmountable power. So we've created our lightest lebron yet with the kind of lateral support that can help you take on your opponents in critical moments of the game. Full-length max air cushioning ensures confidence on jumps and landings, while lightweight mesh material combines with retention threads for a stable feel throughout the race.<br>
<br>
<br>
Features<br>
• Mesh upper for maximum breathability<br>
• Regular fit<br>
• Comfort and cushioning<br>
• Full-length max air unit in the low-profile midsole combines with foot-hugging foam to support lateral movements.<br>
• Air unit specially placed in the front to reduce weight and improve high response<br>
• Absorbs shock, and supports the smooth transition from heel to toe<br>
• Reinforced materials<br>
• Dynamic traction<br>
• The rubber outsole has been split and cut partially under the arch so that it bends and flexes more easily, a choice that also helps reduce the overall weight of the shoe. The classic herringbone pattern ensures greater durability and grip.<br>
• Collar lining<br>
• Foam and mesh material on the tongue",https://media-prod-eu-1.mirakl.net/SOURCE/59e114dcc64b4fb1b36e10821236dd43,https://privesports.com.cy/product_catalog/groups/167403/pics/dm1123-100-black_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/ef575f3d4cd1467197a71ae2e4e2a3bf,https://privesports.com.cy/product_catalog/groups/167403/pics/dm1123-100-black_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/de98d8120e7341fba6a370ebd2366dba,https://privesports.com.cy/product_catalog/groups/167403/pics/dm1123-100-black_3.jpg,,,,,,30c0a475-bf24-4176-b86a-2676295a665f,140.0,Lebron witness vii,142,141,141,156.0,Nike Lebron witness vii
[],42.5,ON RUNNING,Black,FaMeShSneakers,,,,,true,Cloudswift 4 men,Cloudswift 4 men,,black,e9b2037a-b187-49ee-b7c3-cdbf5093d181,[],,CLOUDSWIFT 4 Men,https://media-prod-eu-1.mirakl.net/SOURCE/5cc2ae1fc1364d6c87c85482b471f10d,https://administrator.athlokinisi.com.cy/product_catalog/groups/213986/3mf10130106.jpg,CLOUDSWIFT 4 Men,https://media-prod-eu-1.mirakl.net/SOURCE/6a87edb7518f40fd80aeb4144b49c804,https://administrator.athlokinisi.com.cy/product_catalog/groups/213986/pics/3mf10130106_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/e594ea8f600e4e19aabbe770495fcf68,https://administrator.athlokinisi.com.cy/product_catalog/groups/213986/pics/3mf10130106_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/64a0d6270c354b0782a7b9382eff0e05,https://administrator.athlokinisi.com.cy/product_catalog/groups/213986/pics/3mf10130106_3.jpg,,,,,,bb02ced4-51a1-4172-acd9-5c5df3355874,141.0,Cloudswift 4 men,143,142,142,100.0,ON cloudswift 4
[],38.5,NIKE,Black / Anthracite,FaWoShSneakers,,,,,true,Nike womens Air max portal,Nike womens Air max portal,,,88903340-4fde-41c9-be96-a628fe97270a,[],,NIKE WOMENS AIR MAX PORTAL,https://media-prod-eu-1.mirakl.net/SOURCE/61d2e1d445664920bac518a55df0dddc,https://www.sneakershero.com/product_catalog/groups/206435/hf3053-007.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/5bc7690a0da940bc90507da68130842f,https://www.sneakershero.com/product_catalog/groups/206435/pics/hf3053-007_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/a91ca241d68147c7be5d044777cfde87,https://www.sneakershero.com/product_catalog/groups/206435/pics/hf3053-007_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/f13cce2c204a435c8b91795e0688d31c,https://www.sneakershero.com/product_catalog/groups/206435/pics/hf3053-007_3.jpg,,,,,,949914b9-01d9-4279-bb35-15abe46665a4,142.0,Nike womens Air max portal,144,143,143,157.0,Nike Air Max Portal
[],46,VANS,Camel,FaMeShSneakers,,,,,true,Vans sk8-hi mte-2 shoes,Vans sk8-hi mte-2 shoes,,white,ab1c088d-503e-4ef7-a6e6-3ce2cd42ba2f,[],,VANS SK8-HI MTE-2 SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/f4bd80781b38448ba8262b48c18c46e1,https://www.sneakershero.com/product_catalog/groups/170103/vn0007nkgwu.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/d0a2b73bd5c74ae78f6afa8b811bd6ca,https://www.sneakershero.com/product_catalog/groups/170103/pics/vn0007nkgwu_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/2e1997b2ccb2403f85e5166c7a256d70,https://www.sneakershero.com/product_catalog/groups/170103/pics/vn0007nkgwu_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/254e7ea534ca403ba27c8d80cd85e202,https://www.sneakershero.com/product_catalog/groups/170102/pics/vn0005ukw00_3.jpg,,,,,,9fcbb98d-7b48-40ee-9a41-5a9779542bb8,143.0,Vans sk8-hi mte-2 shoes,145,144,144,158.0,Vans sk8-Hi Mte-2
[],39,UNDER ARMOUR,White,FaWoShSneakers,,,,,true,Under armour women hovr phantom 3,Under armour women hovr phantom 3,,white,cd364191-4e3c-4d1a-980d-2b6c98d81876,[],,"<html><body><p>The off-season is for getting better. That means lots of running. Fast, stretchy Under Armor HOVR™ Phantom 3 helps you explode through interval after interval with even more energy-returning Under Armor HOVR™ cushioning. Run now…win later.<br/><br/><br/>Soft, stretchy Under Armor IntelliKnit upper for a super-breathable sock-like fit  feel<br/>Molded midfoot panel for added structure  plush interior cushioning<br/>Knit collar for ease of entry  a plush feel with an external heel counter for stable support<br/>Ultra-breathable, SpeedForm® 2.0 sockliner provides softer underfoot support<br/>Responsive Under Armor HOVR™ cushioning reduces impact, returns energy  helps propel you forward<br/>Full rubber outsole with strategic pattern for elevated traction  durability</p></body></html>",https://media-prod-eu-1.mirakl.net/SOURCE/7d13bdfd2e6e4d999744324209148850,https://powersoft365customers.blob.core.windows.net/he880244-a-katsouris-family-enterprises-ltd/Models/3025517-100.jpg?updated=20230409102502,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/1923a2491b054cc29e4c4f59a9b78dc5,https://powersoft365customers.blob.core.windows.net/he880244-a-katsouris-family-enterprises-ltd/Models/3025517-100_1.jpg?updated=20230409102502,https://media-prod-eu-1.mirakl.net/SOURCE/29f72cd4ad8b4100ae0bc1c436e2025a,https://powersoft365customers.blob.core.windows.net/he880244-a-katsouris-family-enterprises-ltd/Models/3025517-100_2.jpg?updated=20230409102503,https://media-prod-eu-1.mirakl.net/SOURCE/ceed59cfcb3d4ae695ca4c76824fb490,https://powersoft365customers.blob.core.windows.net/he880244-a-katsouris-family-enterprises-ltd/Models/3025517-100_3.jpg?updated=20230409102504,,,,,,f7c4e5c8-3e9d-4812-9336-2950ada93514,144.0,Under armour women hovr phantom 3,146,145,145,159.0,Under Armour hovr phantom 3
[],38,PUMA,White,FaWoShSneakers,,,,,true,Darter pro,Darter pro,,white,4962f4f6-bfd7-4b42-a373-bea6fb2a9da2,[],,"Take your run to the next level with the darter pro. Profoam delivers an instant, responsive ride and the engineered mesh upper keeps you cool at high speeds. A locked-in midfoot and durable outsole let you power through any distance or terrain. Unrivalled performance meets unmatched value in puma's latest essential.<br>
<br>
Features & benefits<br>
The upper of the shoes is made with at least 20% recycled materials<br>
Profoam: lightweight eva designed to cushion your landing and propel your next step<br>
<br>
Details<br>
Lace closure<br>
Engineered mesh upper<br>
Full length rubber outsole<br>
Heel-to-toe drop: 6mm<br>
Surface type: road running<br>
Recommended for: neutral pronators",https://media-prod-eu-1.mirakl.net/SOURCE/99f229ca6c0640f098c80dcb46358c38,https://privesports.com.cy/product_catalog/groups/187435/310152-17-white.jpg,"Take your run to the next level with the darter pro. Profoam delivers an instant, responsive ride and the engineered mesh upper keeps you cool at high speeds. A locked-in midfoot and durable outsole let you power through any distance or terrain. Unrivalled performance meets unmatched value in puma's latest essential.<br>
<br>
Features & benefits<br>
The upper of the shoes is made with at least 20% recycled materials<br>
Profoam: lightweight eva designed to cushion your landing and propel your next step<br>
<br>
Details<br>
Lace closure<br>
Engineered mesh upper<br>
Full length rubber outsole<br>
Heel-to-toe drop: 6mm<br>
Surface type: road running<br>
Recommended for: neutral pronators",https://media-prod-eu-1.mirakl.net/SOURCE/c053e8b30479440394ad2b9f96cd16aa,https://privesports.com.cy/product_catalog/groups/187435/pics/310152-17-white_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/639a5f05dd5548c3a06c948d2fa461b8,https://privesports.com.cy/product_catalog/groups/187435/pics/310152-17-white_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/6cfce20a64634a70a9f202f7d0eb990e,https://privesports.com.cy/product_catalog/groups/187435/pics/310152-17-white_3.jpg,,,,,,8044905b-3436-4f12-a4c1-b05697e6afa3,145.0,Darter pro,147,146,146,160.0,Puma Darter pro
[],45,CONVERSE,Black/white-dk Smoke Grey,FaMeShSneakers,,,,,true,,Converse chuck 70,,,0e399b1d-ccb1-4cbf-8c48-845a3f16f93d,[],,<html><body><p>CONVERSE CHUCK 70</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/c480d2baba50496d9317a9704f9adbdb,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/162050C-001.jpg?updated=20220222082954,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/7c0bef164f5f45dd8f2dc4898270a166,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/162050C-001_1.jpg?updated=20220218140528,https://media-prod-eu-1.mirakl.net/SOURCE/cdb7a1b749ed474bae1fc875b3040e19,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/162050C-001_2.jpg?updated=20220221144917,https://media-prod-eu-1.mirakl.net/SOURCE/44d1483b515d4e60a922912501c25e3f,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/162050C-001_3.jpg?updated=20220218141423,,,,,,c8aa246e-9f3a-4ea2-8e3f-29f0a4db4128,146.0,Converse chuck 70,148,147,147,77.0,Converse Chuck 70
[],42,PUMA,White / Cloud White,FaMeShSneakers,,,,,true,Blktop rider sneakers,Blktop rider sneakers,,white,134e1ff6-8dda-4bdd-b2e5-87462f7d386c,[],,BLKTOP RIDER SNEAKERS,https://media-prod-eu-1.mirakl.net/SOURCE/1c38c2463935471992e42290e2a7599e,https://administrator.athlokinisi.com.cy/product_catalog/groups/164488/392725-01.jpg,BLKTOP RIDER SNEAKERS,https://media-prod-eu-1.mirakl.net/SOURCE/310d84a054f24e65b58c034ecd8e7da4,https://administrator.athlokinisi.com.cy/product_catalog/groups/164488/pics/392725-01_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d89960d67ff24bb9a554780aa603b669,https://administrator.athlokinisi.com.cy/product_catalog/groups/164488/pics/392725-01_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/fc74dcadf2ac4893916c1e0c05630177,https://administrator.athlokinisi.com.cy/product_catalog/groups/164488/pics/392725-01_3.jpg,,,,,,6a0fce76-88c7-49df-961a-2a487a045db4,147.0,Blktop rider sneakers,149,148,148,161.0,Puma Biktop rider sneakers
['5299900658052'],37.5,PUMA,Puma Black-castlerock,FaMeShSneakers,,,,,true,,Puma rs-x triple,,miscellaneous,c621b3ed-fe2c-4672-b473-94a596f6c6a7,[],,<html><body><p>PUMA RS-X Triple</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/9acd7eb9d45e497f82b47e0a46e3b7bb,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/391928-02.jpg?updated=20230818110736,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/4a4f3a2a7b7444a1975840a954358da1,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/391928-02_1.jpg?updated=20230818113559,https://media-prod-eu-1.mirakl.net/SOURCE/6ec4f82d83694b27a11fff3cd0d81363,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/391928-02_2.jpg?updated=20230818111219,https://media-prod-eu-1.mirakl.net/SOURCE/0fd87156828c485bbc6fd69b1fb88848,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/391928-02_3.jpg?updated=20230818113824,,,,,,b22caf0f-b344-44dc-9f83-da7e9d212a0d,148.0,Puma rs-x triple,150,149,149,162.0,Puma RS-X Triple
['5299901860164'],43,U.S. POLO ASSN.,Dk Blue,FaMeShSneakers,,0090,,,true,Shoes xirio 007,Shoes xirio 007,,navy,c6e3079c-8176-4c61-a023-90c0198bf69f,[],,"Brand:<br>u.s. Polo assn. Is the official brand of the united states polo association uspa, the nonprofit governing body for the sport of polo in the united states.  <br>with worldwide distribution through over 1,030 mono-branded stores, boutiques, department stores and e-commerce, u.s. Polo assn. Offers apparel for the whole family as well as accessories, footwear, travel and home goods in more than 160 countries.",https://media-prod-eu-1.mirakl.net/SOURCE/a7f6a63473b5461191cb140fdaa18a4a,https://cdn.shopify.com/s/files/1/0109/8016/3643/products/2676967985aee04c705b3e699595de48.jpg?v=1710470818,"Brand:<br>u.s. Polo assn. Is the official brand of the united states polo association uspa, the nonprofit governing body for the sport of polo in the united states.  <br>with worldwide distribution through over 1,030 mono-branded stores, boutiques, department stores and e-commerce, u.s. Polo assn. Offers apparel for the whole family as well as accessories, footwear, travel and home goods in more than 160 countries.",https://media-prod-eu-1.mirakl.net/SOURCE/69f1841d2be54f549aac98b56945ad01,https://cdn.shopify.com/s/files/1/0109/8016/3643/products/a64aa487c8fc6e073243af1d825359d4.jpg?v=1710470823,https://media-prod-eu-1.mirakl.net/SOURCE/e658979226ca44e696c914c097a1da73,https://cdn.shopify.com/s/files/1/0109/8016/3643/products/b899d95753ae25e29e7dae4e046832e1.jpg?v=1710470827,,,,,,,,5cfbdac6-805b-487b-bda2-83e0a8d375f5,149.0,Shoes xirio 007,151,150,150,163.0,U.S. Polo ASSN xirio007
